sample_id,sample_type,roi_size_fullres,tile_id,roi_label,tile_x_halfres,tile_y_halfres,tile_width_halfres,tile_height_halfres,tile_valid_fraction,signal,channel,fit_valid,n_valid_angles,a0,a2c,a2s,a4c,a4s,A2,A4,phase2_raw_deg,phase4_raw_deg,axis2_deg,axis4_deg,rmse,nrmse
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xfilm,B,True,34,0.0001840022052320427,-1.7506844169444733e-05,0.0001468791192377654,-0.00011224844241396958,-2.4723544919204476e-05,0.00014791877927036487,0.00011493896857782466,96.79714209645194,-167.57851765845558,48.39857104822597,48.105370585386105,3.977410781333328e-06,0.021616103756481424
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xnorm_sample,G,True,34,0.02024889419966113,-0.005581605219543437,0.021044922780078478,-0.013515042277371252,-0.005231814026423914,0.02177253066701941,0.01449235128494401,104.85418446808464,-158.83805899510295,52.42709223404232,50.29048525122426,0.0016258670353932146,0.08029411479369228
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xnorm_sample,R,True,34,0.02051839687469432,-0.005674603333679092,0.021280358318795288,-0.01415270213262556,-0.005356651018200995,0.02202395907122336,0.015132504346129156,104.93101779293949,-159.26886531297433,52.46550889646974,50.18278367175642,0.0016805829928400527,0.08190615490193766
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xnorm_sample,B,True,34,0.016491980206852736,-0.0037523832790424885,0.015281133152915224,-0.010294120965585248,-0.0035325699763768927,0.015735101229733556,0.010883380774929322,103.79638242184153,-161.05963350833343,51.898191210920764,49.73509162291664,0.0009984677298805246,0.060542622371393545
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xnorm_blank,G,True,34,0.005850411205564915,-0.0006436423902947404,0.005107585064858949,-0.0038036745568392196,-0.0008842759067892583,0.005147980256503954,0.003905109987397794,97.18238076672446,-166.91238800692838,48.59119038336223,48.271902998267905,0.00013423543241988987,0.0229446149476229
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xnorm_blank,R,True,34,0.006019481608941633,-0.0006915840055391766,0.005239542838478515,-0.004064846615432098,-0.0009337935974456528,0.005284987946340947,0.004170725175508485,97.51918716824655,-167.06224515824258,48.75959358412327,48.234438710439356,0.00014534258171249105,0.024145365187667765
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xnorm_blank,B,True,34,0.005294848929840913,-0.00048591013697187784,0.004150590217260568,-0.0032154563663608212,-0.0007348125737905922,0.004178936205881965,0.003298349460346961,96.67723032149144,-167.12751964405155,48.33861516074572,48.21812008898711,0.00010790046640012098,0.020378384314542572
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Afilm_PPL,G,True,34,0.5034694957307875,-0.09746125501230558,0.08017986182903034,-0.0006290845620133684,-0.004192384599833711,0.12620422525215255,0.004239320230778328,140.55639912112463,-98.53379793478818,70.27819956056231,65.36655051630295,0.0016404595393457433,0.003258309695528531
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Afilm_PPL,R,True,34,0.49784210067989587,-0.0962668956766827,0.07892380009018303,-0.0005117337171245684,-0.004315277355645353,0.12448406092307755,0.0043455137847425674,140.653605355595,-96.76292322814025,70.3268026777975,65.80926919296493,0.0016437722985855113,0.00330179447727971
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Afilm_PPL,B,True,34,0.4699490406353401,-0.07710475874057807,0.06329097038652676,-0.0004429224550108468,-0.0024293679155951223,0.09975415155727083,0.002469414661509044,140.61934786144636,-100.33267821241324,70.30967393072318,64.91683044689668,0.0013417941935533445,0.0028551908345987305
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xfilm,G,True,34,0.00025345559768358934,-2.2565885917415164e-05,0.0002215081662698203,-0.0001575111158634319,-3.1318192605997124e-05,0.00022265463599812187,0.0001605944607035056,95.81687301739464,-168.75444967312097,47.90843650869732,47.81138758171976,5.339748942010068e-06,0.02106778847949672
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xfilm,R,True,34,0.00016914164292963134,-1.5850708792767825e-05,0.0001474413086174677,-0.00010902844358852176,-2.1693270950544726e-05,0.00014829087785856718,0.00011116563999666993,96.13602842048219,-168.7468834947708,48.068014210241095,47.8132791263073,3.7924261655103588e-06,0.022421599302228236
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xfilm,B,True,34,0.00018526432702111316,-1.3541290592432792e-05,0.00014571792566758443,-0.00010738933714631859,-2.0900937315577682e-05,0.00014634575638457158,0.00010940438251457475,95.30914061274056,-168.98634346761085,47.65457030637028,47.75341413309729,3.5825119499450644e-06,0.0193373003222552
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xnorm_sample,G,True,34,0.02053585879056763,-0.0052744439020366365,0.021195255773995333,-0.013250714696797724,-0.004836144823574105,0.021841671772115198,0.014105663285734343,103.97422391382077,-159.94931454540514,51.98711195691038,50.012671363648714,0.0015560337090790486,0.07577154307848973
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xnorm_sample,R,True,34,0.020905557760064274,-0.0053836709053898014,0.02151204415582144,-0.013910042462889547,-0.0049888734059644856,0.022175480968392815,0.014777622920487921,104.05043049187663,-160.26949418100568,52.02521524593831,49.93262645474858,0.0016064500952830223,0.07684320665555111
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xnorm_sample,B,True,34,0.01663758221376404,-0.003477300699627029,0.015309422257124963,-0.010001544478121481,-0.0031991501148691563,0.015699363999938973,0.010500735850658735,102.7967447068741,-162.26231344451975,51.39837235343705,49.43442163887006,0.0009409861137112046,0.056557864091345084
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xnorm_blank,G,True,34,0.00591896643090841,-0.0005250014699033083,0.005107989614007651,-0.0036758495670433907,-0.0007577366741255442,0.005134898678670366,0.003753136675748423,95.86828005848015,-168.35224910873475,47.934140029240076,47.91193772281631,0.00011958461028121547,0.0202036304238101
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xnorm_blank,R,True,34,0.006113332545378025,-0.0005696197681011083,0.005253569993373108,-0.003936472294039513,-0.0008122333596803479,0.005284360354430977,0.004019395122691763,96.18813684290957,-168.34146923793838,48.094068421454786,47.914632690515404,0.00013033955485161527,0.021320540615582532
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,16,ROI_C,427,203,64,64,1.0,Xnorm_blank,B,True,34,0.005336311197903869,-0.00038391561969745424,0.00414044185490598,-0.0030913732826161034,-0.0006226710757308373,0.004158202731578266,0.003153459693895652,95.29750901072228,-168.61173936858805,47.64875450536114,47.84706515785299,9.963446843337042e-05,0.01867103786110456
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,17,ROI_C,459,203,64,64,1.0,Afilm_PPL,G,True,34,0.5018643799450362,-0.09658177922317146,0.0808137828885907,-0.0006424326364278532,-0.004020848121363607,0.12593215468131128,0.004071847161598884,140.07944825112952,-99.0777293341054,70.03972412556476,65.23056766647365,0.0014826407423112864,0.002954265737031805
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,17,ROI_C,459,203,64,64,1.0,Afilm_PPL,R,True,34,0.49675180348651493,-0.09552919878853704,0.07958565629267184,-0.0005115820176707919,-0.00407547847010261,0.1243370600774971,0.004107461615289184,140.2022203144266,-97.15473689240659,70.1011101572133,65.71131577689835,0.0015955203085530308,0.003211906423593149
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,17,ROI_C,459,203,64,64,1.0,Afilm_PPL,B,True,34,0.4682227079359018,-0.0763355445281459,0.06387866751180431,-0.0004549591410966253,-0.0023145404644772834,0.09953692541711437,0.002358831359332434,140.07692858552898,-101.12060234808116,70.03846429276449,64.71984941297971,0.001218718655689206,0.002602861063828288
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,17,ROI_C,459,203,64,64,1.0,Xfilm,G,True,34,0.00025711515162229505,-1.820996574532864e-05,0.00021699542013057062,-0.00015363781078695456,-2.8151466963690855e-05,0.00021775815762007378,0.00015619565293443935,94.79694575939985,-169.61672207174553,47.39847287969992,47.59581948206362,5.132979749642396e-06,0.019963738804545675
